slate_date,game_id,scheduled_start,team,side,open_timestamp,last_timestamp,events,actual_price_changes,open_price,current_price,ml_close_market,net_move_cents,net_move_implied_pp,max_toward_cents,max_away_cents,max_excursion_cents,max_toward_timestamp,max_away_timestamp,largest_single_move_cents,largest_single_move_timestamp,significant_reversals,reversal_from_max_toward_cents,late_move_cents_3h,late_move_cents_1h,coverage_3h,coverage_1h,minutes_before_start_last_seen,observed_path_hours,path_type,bet_pct,money_pct,money_ticket_delta_recap,total_game_bets,bet_count_percentile,bet_count_vs_daily_median,is_favorite_open,is_underdog_open,line_flip,line_flip_direction,pattern_version,pattern_tags,display_tags,has_observed_pattern,forward_frozen,signal_key,signal_version,trigger_timestamp,signal_ml_open,trigger_market_price,ml_move_cents_trigger,bet_pct_trigger,money_pct_trigger,bet_count,runline,runline_price,evidence_mode,win,loss,run_diff,result,forward_units,retrospective_units,graded,season,season_type,series_game_number,won_previous_game,lost_previous_game,rest_days,played_previous_day
20260825,294292,2026-08-25 23:45:00+00:00,STL,home,2026-08-25 02:54:25.954357+00:00,2026-08-25 23:10:55.688543+00:00,13,11,-126.0,-125.0,-125.0,-1.0,-0.1966568338249708,4.0,-1.0,4.0,2026-08-25 04:43:25.365525+00:00,2026-08-25 02:56:55.303565+00:00,4.0,2026-08-25 14:37:25.386402+00:00,0,5.0,-4.0,-3.0,True,True,34.07185761666667,20.274926162777778,STABLE,60.0,90.0,30.0,12419.0,25.0,0.9014299194309356,True,False,False,,market_patterns_v1,MONEY_TICKET_DIVERGENCE|STRONG_MONEY_TICKET_DIVERGENCE,MONEY_TICKET_DIVERGENCE|STRONG_MONEY_TICKET_DIVERGENCE,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,False,True,-12,L,,,True,2026,reg,1,False,True,1.0,False
20260825,294293,2026-08-26 01:38:00+00:00,CLE,away,2026-08-24 20:18:57.521262+00:00,2026-08-26 01:25:25.198638+00:00,22,21,-139.0,-141.0,-143.0,2.0,0.34722825049046113,10.0,-4.0,10.0,2026-08-25 22:44:56.111738+00:00,2026-08-24 21:32:25.720534+00:00,7.0,2026-08-25 14:38:25.347352+00:00,3,8.0,-6.0,1.0,True,True,12.5800227,29.107688160000002,STABLE,80.0,96.0,16.0,16388.0,85.0,1.1895187631559847,True,False,False,,market_patterns_v1,MONEY_TICKET_DIVERGENCE|PATH_REVERSAL,MONEY_TICKET_DIVERGENCE|PATH_REVERSAL,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,True,False,2,W,,,True,2026,reg,2,True,False,0.0,True
20260825,294293,2026-08-26 01:38:00+00:00,LAA,home,2026-08-24 20:18:57.528243+00:00,2026-08-25 18:52:25.625226+00:00,20,19,119.0,127.0,133.0,-8.0,-1.6092370204976558,6.0,-8.0,8.0,2026-08-25 00:28:55.679562+00:00,2026-08-25 14:12:55.322953+00:00,3.0,2026-08-24 21:32:25.708570+00:00,0,14.0,,,False,False,405.5729129,22.557804717499998,STABLE,20.0,4.0,-16.0,16388.0,85.0,1.1895187631559847,False,True,False,,market_patterns_v1,MONEY_TICKET_DIVERGENCE,MONEY_TICKET_DIVERGENCE,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,False,True,-2,L,,,True,2026,reg,2,False,True,0.0,True
20260825,294294,2026-08-26 01:40:00+00:00,ARI,home,2026-08-24 20:18:57.381826+00:00,2026-08-26 01:04:55.287149+00:00,11,11,-107.0,-107.0,-103.0,0.0,0.0,3.0,-4.0,4.0,2026-08-24 22:34:55.368476+00:00,2026-08-25 21:59:25.443160+00:00,4.0,2026-08-25 22:45:55.710858+00:00,0,3.0,4.0,3.0,True,True,35.07854751666666,28.766084811944445,STABLE,39.0,82.0,43.0,16277.0,78.33333333333333,1.181461856717718,False,False,False,,market_patterns_v1,MONEY_TICKET_DIVERGENCE|STRONG_MONEY_TICKET_DIVERGENCE,MONEY_TICKET_DIVERGENCE|STRONG_MONEY_TICKET_DIVERGENCE,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,True,False,1,W,,,True,2026,reg,2,False,True,0.0,True
20260825,294294,2026-08-26 01:40:00+00:00,CHC,away,2026-08-24 20:18:57.372360+00:00,2026-08-25 14:47:55.704351+00:00,10,10,-111.0,-109.0,-106.0,-2.0,-0.453525023243162,2.0,-4.0,4.0,2026-08-24 21:25:55.461608+00:00,2026-08-25 14:02:25.213198+00:00,-3.0,2026-08-24 21:26:55.557806+00:00,0,4.0,,,False,False,652.07159415,18.4828699975,STABLE,61.0,18.0,-43.0,16277.0,78.33333333333333,1.181461856717718,False,False,False,,market_patterns_v1,MONEY_TICKET_DIVERGENCE|STRONG_MONEY_TICKET_DIVERGENCE,MONEY_TICKET_DIVERGENCE|STRONG_MONEY_TICKET_DIVERGENCE,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,False,True,-1,L,,,True,2026,reg,2,True,False,0.0,True
20260825,294295,2026-08-26 01:40:00+00:00,PIT,away,2026-08-24 20:18:57.681364+00:00,2026-08-25 23:55:26.104236+00:00,18,16,-104.0,115.0,120.0,-4.468764249885998,-4.468764249885998,3.0,-4.468764249885998,4.468764249885998,2026-08-24 21:14:55.377969+00:00,2026-08-25 23:55:26.104236+00:00,-5.0,2026-08-25 06:53:55.456835+00:00,0,7.468764249885998,-8.0,,True,False,104.5649294,27.60789524222222,STABLE,35.0,29.0,-6.0,15721.0,65.0,1.1411047397836975,False,True,True,FAV_TO_DOG,market_patterns_v1,LINE_FLIP,LINE_FLIP,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,True,False,1,W,,,True,2026,reg,2,True,False,0.0,True
20260825,294295,2026-08-26 01:40:00+00:00,SD,home,2026-08-24 20:18:57.695708+00:00,2026-08-26 00:45:55.394646+00:00,28,26,-114.0,-133.0,-130.0,19.0,3.810517026994509,20.0,-3.0,20.0,2026-08-26 00:39:55.399310+00:00,2026-08-24 21:14:55.390977+00:00,7.0,2026-08-25 23:58:55.601452+00:00,0,1.0,11.0,-1.0,True,True,54.076755899999995,28.44936081611111,SUSTAINED_TOWARD,65.0,71.0,6.0,15721.0,65.0,1.1411047397836975,True,False,False,,market_patterns_v1,,,False,False,,,,,,,,,,,,NO_PATTERN,False,True,-1,L,,,True,2026,reg,2,False,True,0.0,True
20260825,294296,2026-08-26 01:40:00+00:00,ATH,home,2026-08-24 20:18:57.608534+00:00,2026-08-26 01:34:55.577954+00:00,22,20,127.0,128.0,133.0,-1.0,-0.1932143133163311,2.0,-5.0,5.0,2026-08-24 21:33:55.371419+00:00,2026-08-25 13:44:26.174350+00:00,-3.0,2026-08-25 11:34:25.523193+00:00,0,3.0,3.0,4.0,True,True,5.073700766666667,29.266102616666664,STABLE,15.0,5.0,-10.0,11834.0,18.333333333333332,0.8589678449589896,False,True,False,,market_patterns_v1,,,False,False,,,,,,,,,,,,NO_PATTERN,True,False,2,W,,,True,2026,reg,2,False,True,0.0,True
20260825,294296,2026-08-26 01:40:00+00:00,MIN,away,2026-08-24 20:18:57.601006+00:00,2026-08-26 01:39:55.473314+00:00,16,14,-153.0,-151.0,-146.0,-2.0,-0.31494575059445307,2.0,-3.0,3.0,2026-08-24 21:32:55.526707+00:00,2026-08-25 16:47:55.471437+00:00,-4.0,2026-08-25 01:48:25.676969+00:00,0,4.0,1.0,1.0,True,True,0.07544476666666666,29.349408974444447,STABLE,85.0,95.0,10.0,11834.0,18.333333333333332,0.8589678449589896,True,False,False,,market_patterns_v1,,,False,False,,,,,,,,,,,,NO_PATTERN,False,True,-2,L,,,True,2026,reg,2,True,False,0.0,True
20260825,294297,2026-08-26 01:40:00+00:00,PHI,away,2026-08-24 20:18:57.757741+00:00,2026-08-25 23:11:55.709771+00:00,18,18,-100.0,-100.0,102.0,0.0,0.0,6.0,-0.7389162561576346,6.0,2026-08-25 12:07:25.785158+00:00,2026-08-25 23:06:26.175406+00:00,-5.0,2026-08-25 04:11:55.370366+00:00,1,6.0,-4.0,,True,False,148.07150381666668,26.882764452777778,STABLE,59.0,66.0,7.0,16590.0,91.66666666666666,1.2041808811787762,False,True,False,,market_patterns_v1,PATH_REVERSAL,PATH_REVERSAL,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,False,True,-3,L,,,True,2026,reg,2,False,True,0.0,True
20260825,294297,2026-08-26 01:40:00+00:00,SEA,home,2026-08-24 20:18:57.772875+00:00,2026-08-26 01:37:55.370318+00:00,17,17,-119.0,-113.0,-111.0,-6.0,-1.2862563508907354,0.0,-10.0,10.0,2026-08-24 20:18:57.772875+00:00,2026-08-25 19:36:55.761868+00:00,5.0,2026-08-25 23:03:55.847953+00:00,0,6.0,4.0,-1.0,True,True,2.0771613666666666,29.315999289722225,STABLE,41.0,34.0,-7.0,16590.0,91.66666666666666,1.2041808811787762,True,False,False,,market_patterns_v1,,,False,False,,,,,,,,,,,,NO_PATTERN,True,False,3,W,,,True,2026,reg,2,True,False,0.0,True
20260825,294298,2026-08-26 01:45:00+00:00,CIN,away,2026-08-24 20:18:57.438281+00:00,2026-08-25 16:12:55.383131+00:00,15,14,-106.0,-106.0,-102.0,0.0,0.0,4.0,-2.0,4.0,2026-08-24 22:34:55.453767+00:00,2026-08-25 13:48:25.972948+00:00,3.0,2026-08-24 21:27:55.613841+00:00,0,4.0,,,False,False,572.0769478166666,19.899429125,STABLE,47.0,60.0,13.0,8067.0,5.0,0.5855411192567322,False,True,False,,market_patterns_v1,,,False,False,,,,,,,,,,,,NO_PATTERN,False,True,-2,L,,,True,2026,reg,2,False,True,0.0,True
20260825,294298,2026-08-26 01:45:00+00:00,SF,home,2026-08-24 20:18:57.447514+00:00,2026-08-25 16:04:26.118937+00:00,13,12,-112.0,-108.0,-106.0,-4.0,-0.907111756168355,1.0,-4.0,4.0,2026-08-25 07:04:25.893236+00:00,2026-08-25 13:48:25.963642+00:00,2.0,2026-08-25 07:04:25.893236+00:00,0,5.0,,,False,False,580.5646843833333,19.75796428416667,STABLE,53.0,40.0,-13.0,8067.0,5.0,0.5855411192567322,True,False,False,,market_patterns_v1,,,False,False,,,,,,,,,,,,NO_PATTERN,True,False,2,W,,,True,2026,reg,2,True,False,0.0,True
20260826,294317,2026-08-26 17:10:00+00:00,DET,home,2026-08-25 18:12:55.245855+00:00,2026-08-26 16:58:25.953011+00:00,21,18,-119.0,-117.0,-119.0,-2.0,-0.42084885213475864,2.0,-3.0,3.0,2026-08-26 07:15:25.727864+00:00,2026-08-26 16:52:25.782518+00:00,4.0,2026-08-26 07:15:25.727864+00:00,0,4.0,-1.0,-1.0,True,True,11.567449816666668,22.758529765555558,STABLE,62.0,54.0,-8.0,13096.0,78.33333333333333,1.1437554585152838,True,False,False,,market_patterns_v1,,,False,False,,,,,,,,,,,,NO_PATTERN,False,True,-3,L,,,True,2026,reg,3,True,False,0.0,True
20260826,294317,2026-08-26 17:10:00+00:00,TB,away,2026-08-25 18:12:55.264182+00:00,2026-08-26 17:00:25.727420+00:00,28,21,-100.0,101.0,110.0,-0.2487562189054715,-0.2487562189054715,3.0,-1.4563106796116498,3.0,2026-08-26 05:12:55.521768+00:00,2026-08-26 08:42:55.306115+00:00,3.0,2026-08-26 05:12:55.521768+00:00,0,3.2487562189054717,1.0,1.0,True,True,9.571209666666666,22.79179534388889,STABLE,38.0,46.0,8.0,13096.0,78.33333333333333,1.1437554585152838,False,True,True,FAV_TO_DOG,market_patterns_v1,LINE_FLIP,LINE_FLIP,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,True,False,3,W,,,True,2026,reg,3,False,True,0.0,True
20260826,294318,2026-08-26 19:40:00+00:00,ARI,home,2026-08-25 18:04:55.536265+00:00,2026-08-26 19:34:55.124692+00:00,13,11,-111.0,103.0,106.0,-3.345551327247681,-3.345551327247681,0.0,-7.0,7.0,2026-08-25 18:04:55.536265+00:00,2026-08-26 17:37:25.817919+00:00,-4.0,2026-08-26 18:34:55.255985+00:00,0,3.345551327247681,-2.4297375121962785,1.0,True,True,5.081255133333333,25.499885674166666,STABLE,47.0,40.0,-7.0,13076.0,71.66666666666667,1.1420087336244542,False,False,True,FAV_TO_DOG,market_patterns_v1,LINE_FLIP,LINE_FLIP,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,True,False,2,W,,,True,2026,reg,3,True,False,0.0,True
20260826,294318,2026-08-26 19:40:00+00:00,CHC,away,2026-08-25 18:04:55.524644+00:00,2026-08-26 19:34:55.133993+00:00,18,17,-111.0,-118.0,-115.0,7.0,1.521805295882428,7.0,-4.0,7.0,2026-08-26 19:34:55.133993+00:00,2026-08-26 07:43:25.414910+00:00,3.0,2026-08-26 17:54:25.741614+00:00,0,0.0,11.0,4.0,True,True,5.081100116666667,25.499891485833334,STABLE,53.0,60.0,7.0,13076.0,71.66666666666667,1.1420087336244542,False,False,False,,market_patterns_v1,,,False,False,,,,,,,,,,,,NO_PATTERN,False,True,-2,L,,,True,2026,reg,3,False,True,0.0,True
20260826,294319,2026-08-26 19:45:00+00:00,CIN,away,2026-08-25 18:04:55.445724+00:00,2026-08-26 18:39:55.539522+00:00,22,18,-111.0,105.0,109.0,-3.826147266211999,-3.826147266211999,0.0,-11.0,11.0,2026-08-25 18:04:55.445724+00:00,2026-08-26 16:50:25.306584+00:00,-4.0,2026-08-25 19:43:55.604573+00:00,0,3.826147266211999,-3.0,,True,False,65.0743413,24.583359388333335,STABLE,44.0,18.0,-26.0,10582.0,31.666666666666664,0.9241921397379913,False,False,True,FAV_TO_DOG,market_patterns_v1,MONEY_TICKET_DIVERGENCE|STRONG_MONEY_TICKET_DIVERGENCE|LINE_FLIP,MONEY_TICKET_DIVERGENCE|STRONG_MONEY_TICKET_DIVERGENCE|LINE_FLIP,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,True,False,1,W,,,True,2026,reg,3,False,True,0.0,True
20260826,294319,2026-08-26 19:45:00+00:00,SF,home,2026-08-25 18:04:55.457994+00:00,2026-08-26 18:36:25.607980+00:00,23,20,-111.0,-119.0,-118.0,8.0,1.7312644722889514,11.0,-2.0,11.0,2026-08-26 16:55:55.796901+00:00,2026-08-26 14:13:25.608367+00:00,8.0,2026-08-26 16:50:55.383034+00:00,0,3.0,9.0,,True,False,68.57320033333333,24.525041662777777,STABLE,56.0,82.0,26.0,10582.0,31.666666666666664,0.9241921397379913,False,False,False,,market_patterns_v1,MONEY_TICKET_DIVERGENCE|STRONG_MONEY_TICKET_DIVERGENCE,MONEY_TICKET_DIVERGENCE|STRONG_MONEY_TICKET_DIVERGENCE,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,False,True,-1,L,,,True,2026,reg,3,True,False,0.0,True
20260826,294320,2026-08-26 20:07:00+00:00,CLE,away,2026-08-25 18:10:55.396061+00:00,2026-08-26 16:45:25.611206+00:00,13,12,-135.0,-138.0,-135.0,3.0,0.5363847666726262,8.0,0.0,8.0,2026-08-26 14:00:55.630178+00:00,2026-08-25 18:10:55.396061+00:00,5.0,2026-08-26 14:00:55.630178+00:00,0,5.0,,,False,False,201.57314656666668,22.575059762499997,STABLE,74.0,98.0,24.0,11450.0,51.66666666666667,1.0,True,False,False,,market_patterns_v1,MONEY_TICKET_DIVERGENCE,MONEY_TICKET_DIVERGENCE,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,True,False,1,W,,,True,2026,reg,3,True,False,0.0,True
20260826,294320,2026-08-26 20:07:00+00:00,LAA,home,2026-08-25 18:10:55.421113+00:00,2026-08-26 16:45:25.603269+00:00,13,11,115.0,122.0,125.0,-7.0,-1.4665828619316978,0.0,-9.0,9.0,2026-08-25 18:10:55.421113+00:00,2026-08-26 14:00:55.589376+00:00,-3.0,2026-08-25 20:20:25.738471+00:00,0,7.0,,,False,False,201.57327885,22.575050598888886,STABLE,26.0,2.0,-24.0,11450.0,51.66666666666667,1.0,False,True,False,,market_patterns_v1,MONEY_TICKET_DIVERGENCE,MONEY_TICKET_DIVERGENCE,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,False,True,-1,L,,,True,2026,reg,3,False,True,0.0,True
20260826,294321,2026-08-26 20:10:00+00:00,PHI,away,2026-08-25 18:13:55.404661+00:00,2026-08-26 19:04:25.875386+00:00,17,15,-130.0,-136.0,-134.0,6.0,1.1053795136330202,6.0,-5.0,6.0,2026-08-26 19:04:25.875386+00:00,2026-08-26 11:37:55.607896+00:00,4.0,2026-08-26 12:19:55.522696+00:00,0,0.0,6.0,,True,False,65.56874356666667,24.841797423611112,STABLE,66.0,84.0,18.0,13197.0,85.0,1.1525764192139738,True,False,False,,market_patterns_v1,MONEY_TICKET_DIVERGENCE,MONEY_TICKET_DIVERGENCE,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,True,False,6,W,,,True,2026,reg,3,False,True,0.0,True
20260826,294321,2026-08-26 20:10:00+00:00,SEA,home,2026-08-25 18:13:55.393523+00:00,2026-08-26 19:16:55.421563+00:00,24,21,110.0,119.0,125.0,-9.0,-1.9569471624266144,4.0,-9.0,9.0,2026-08-25 20:02:55.366396+00:00,2026-08-26 18:59:25.505808+00:00,4.0,2026-08-25 20:02:55.366396+00:00,0,13.0,-4.0,-2.0,True,True,53.076307283333335,25.05000778888889,STABLE,34.0,16.0,-18.0,13197.0,85.0,1.1525764192139738,False,True,False,,market_patterns_v1,MONEY_TICKET_DIVERGENCE,MONEY_TICKET_DIVERGENCE,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,False,True,-6,L,,,True,2026,reg,3,True,False,0.0,True
20260826,294322,2026-08-26 20:10:00+00:00,PIT,away,2026-08-25 18:12:55.685611+00:00,2026-08-26 19:16:55.464987+00:00,19,17,106.0,120.0,124.0,-14.0,-3.089143865842897,0.0,-15.0,15.0,2026-08-25 18:12:55.685611+00:00,2026-08-26 18:24:25.765354+00:00,-4.0,2026-08-26 03:16:25.595459+00:00,0,14.0,-1.0,1.0,True,True,53.075583550000005,25.066605382222225,SUSTAINED_AWAY,35.0,6.0,-29.0,9981.0,11.666666666666666,0.871703056768559,False,True,False,,market_patterns_v1,MONEY_TICKET_DIVERGENCE|STRONG_MONEY_TICKET_DIVERGENCE,MONEY_TICKET_DIVERGENCE|STRONG_MONEY_TICKET_DIVERGENCE,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,False,True,-3,L,,,True,2026,reg,3,True,False,0.0,True
20260826,294322,2026-08-26 20:10:00+00:00,SD,home,2026-08-25 18:10:55.491604+00:00,2026-08-26 19:38:25.714710+00:00,10,10,-125.0,-135.0,-133.0,10.0,1.891252955082745,10.0,0.0,10.0,2026-08-26 03:16:25.573841+00:00,2026-08-25 18:10:55.491604+00:00,10.0,2026-08-26 03:16:25.573841+00:00,0,0.0,3.0,1.0,True,True,31.5714215,25.458395307222222,SUSTAINED_TOWARD,65.0,94.0,29.0,9981.0,11.666666666666666,0.871703056768559,True,False,False,,market_patterns_v1,MONEY_TICKET_DIVERGENCE|STRONG_MONEY_TICKET_DIVERGENCE,MONEY_TICKET_DIVERGENCE|STRONG_MONEY_TICKET_DIVERGENCE,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,True,False,3,W,,,True,2026,reg,3,False,True,0.0,True
20260826,294323,2026-08-26 22:40:00+00:00,BOS,away,2026-08-25 18:18:55.284689+00:00,2026-08-26 22:38:25.655935+00:00,20,20,-156.0,-131.0,-129.0,-25.0,-4.22754329004329,8.0,-28.0,28.0,2026-08-25 20:53:55.863459+00:00,2026-08-26 19:17:55.528502+00:00,-8.0,2026-08-26 13:20:55.336649+00:00,0,33.0,3.0,3.0,True,True,1.5724010833333333,28.325103123888887,SUSTAINED_AWAY,78.0,94.0,16.0,15090.0,98.33333333333333,1.3179039301310043,True,False,False,,market_patterns_v1,FAVORITE_RESISTANCE|MONEY_TICKET_DIVERGENCE,FAVORITE_RESISTANCE|MONEY_TICKET_DIVERGENCE,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,False,True,-4,L,,,True,2026,reg,3,True,False,0.0,True
20260826,294323,2026-08-26 22:40:00+00:00,MIA,home,2026-08-25 18:18:55.293702+00:00,2026-08-26 22:31:25.431328+00:00,23,22,130.0,116.0,120.0,14.0,2.8180354267310803,18.0,-5.0,18.0,2026-08-26 21:18:55.624519+00:00,2026-08-25 20:43:25.855925+00:00,10.0,2026-08-26 13:19:25.473630+00:00,0,4.0,-1.0,-4.0,True,True,8.576144533333332,28.208371562777778,SUSTAINED_TOWARD,22.0,6.0,-16.0,15090.0,98.33333333333333,1.3179039301310043,False,True,False,,market_patterns_v1,MONEY_TICKET_DIVERGENCE,MONEY_TICKET_DIVERGENCE,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,True,False,4,W,,,True,2026,reg,3,False,True,0.0,True
20260826,294324,2026-08-26 22:45:00+00:00,COL,away,2026-08-26 02:54:26.463746+00:00,2026-08-26 21:21:25.776564+00:00,19,19,106.0,118.0,121.0,-12.0,-2.6721296873608247,4.0,-13.0,13.0,2026-08-26 02:57:25.316506+00:00,2026-08-26 19:50:25.626498+00:00,-8.0,2026-08-26 03:02:55.463022+00:00,0,16.0,-7.0,,True,False,83.57039060000001,18.449809116111112,SUSTAINED_AWAY,32.0,16.0,-16.0,9754.0,5.0,0.8518777292576419,False,True,False,,market_patterns_v1,MONEY_TICKET_DIVERGENCE,MONEY_TICKET_DIVERGENCE,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,True,False,12,W,,,True,2026,reg,3,True,False,0.0,True
20260826,294324,2026-08-26 22:45:00+00:00,WSH,home,2026-08-26 02:54:26.436101+00:00,2026-08-26 22:15:25.715645+00:00,17,16,-125.0,-133.0,-131.0,8.0,1.5259895088221231,10.0,-5.0,10.0,2026-08-26 19:53:55.680677+00:00,2026-08-26 02:57:25.310734+00:00,10.0,2026-08-26 03:02:55.471021+00:00,1,2.0,4.0,-2.0,True,True,29.571405916666667,19.349799873333335,STABLE,68.0,84.0,16.0,9754.0,5.0,0.8518777292576419,True,False,False,,market_patterns_v1,MONEY_TICKET_DIVERGENCE|PATH_REVERSAL,MONEY_TICKET_DIVERGENCE|PATH_REVERSAL,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,False,True,-12,L,,,True,2026,reg,3,False,True,0.0,True
20260826,294325,2026-08-26 23:05:00+00:00,HOU,away,2026-08-26 03:14:25.543048+00:00,2026-08-26 22:23:25.536643+00:00,21,21,119.0,106.0,110.0,13.0,2.881588863767348,16.0,-1.0,16.0,2026-08-26 15:36:55.124743+00:00,2026-08-26 04:24:26.034697+00:00,5.0,2026-08-26 04:35:25.535990+00:00,0,3.0,0.0,0.0,True,True,41.57438928333333,19.149998220833336,SUSTAINED_TOWARD,33.0,19.0,-14.0,10602.0,38.333333333333336,0.9259388646288209,False,True,False,,market_patterns_v1,,,False,False,,,,,,,,,,,,NO_PATTERN,False,True,-6,L,,,True,2026,reg,2,True,False,0.0,True
20260826,294325,2026-08-26 23:05:00+00:00,NYY,home,2026-08-26 03:21:25.540294+00:00,2026-08-26 21:51:25.616361+00:00,14,13,-143.0,-119.0,-118.0,-24.0,-4.5098370821354035,0.0,-25.0,25.0,2026-08-26 03:21:25.540294+00:00,2026-08-26 15:23:25.734551+00:00,-6.0,2026-08-26 14:36:25.824712+00:00,0,24.0,0.0,,True,False,73.57306064999999,18.500021129722224,SUSTAINED_AWAY,67.0,81.0,14.0,10602.0,38.333333333333336,0.9259388646288209,True,False,False,,market_patterns_v1,,,False,False,,,,,,,,,,,,NO_PATTERN,True,False,6,W,,,True,2026,reg,2,False,True,0.0,True
20260826,294326,2026-08-26 23:07:00+00:00,KC,away,2026-08-25 18:24:55.450968+00:00,2026-08-26 19:24:55.760423+00:00,18,16,115.0,135.0,136.0,-20.0,-3.958436417615041,5.0,-20.0,20.0,2026-08-25 20:12:55.456138+00:00,2026-08-26 19:24:55.760423+00:00,-6.0,2026-08-26 14:11:25.729017+00:00,1,25.0,,,False,False,222.07065961666666,25.00008595972222,REVERSAL,35.0,41.0,6.0,11506.0,65.0,1.004890829694323,False,True,False,,market_patterns_v1,PATH_REVERSAL,PATH_REVERSAL,True,False,,,,,,,,,,,,RETROSPECTIVE_OBSERVED,False,True,-3,L,,,True,2026,reg,2,True,False,0.0,True
20260826,294326,2026-08-26 23:07:00+00:00,TOR,home,2026-08-25 18:24:55.458971+00:00,2026-08-26 22:46:55.710386+00:00,19,19,-135.0,-156.0,-149.0,21.0,3.490691489361697,21.0,-3.0,21.0,2026-08-26 22:46:55.710386+00:00,2026-08-26 02:38:25.821032+00:00,7.0,2026-08-26 14:11:25.682645+00:00,0,0.0,2.0,2.0,True,True,20.071493566666668,28.366736504166667,SUSTAINED_TOWARD,65.0,59.0,-6.0,11506.0,65.0,1.004890829694323,True,False,False,,market_patterns_v1,,,False,False,,,,,,,,,,,,NO_PATTERN,True,False,3,W,,,True,2026,reg,2,False,True,0.0,True
20260826,294327,2026-08-26 23:10:00+00:00,MIL,away,2026-08-25 18:24:55.384633+00:00,2026-08-26 23:02:55.445150+00:00,15,14,-152.0,-154.0,-152.0,2.0,0.3124609423822089,8.0,0.0,8.0,2026-08-25 20:44:26.336516+00:00,2026-08-25 18:24:55.384633+00:00,-7.0,2026-08-26 14:48:25.851731+00:00,0,6.0,2.0,-3.0,True,True,7.075914166666666,28.633350143611114,STABLE,75.0,89.0,14.0,10662.0,45.0,0.9311790393013101,True,False,False,,market_patterns_v1,,,False,False,,,,,,,,,,,,NO_PATTERN,True,False,7,W,,,True,2026,reg,2,False,True,0.0,True
20260826,294327,2026-08-26 23:10:00+00:00,NYM,home,2026-08-25 18:24:55.396926+00:00,2026-08-26 14:42:25.785539+00:00,7,7,125.0,135.0,141.0,-10.0,-1.8912529550827395,0.0,-12.0,12.0,2026-08-25 18:24:55.396926+00:00,2026-08-26 11:15:25.689803+00:00,-3.0,2026-08-25 19:10:56.196174+00:00,0,10.0,,,False,False,507.57024101666667,20.29177461472222,SUSTAINED_AWAY,25.0,11.0,-14.0,10662.0,45.0,0.9311790393013101,False,True,False,,market_patterns_v1,,,False,False,,,,,,,,,,,,NO_PATTERN,False,True,-7,L,,,True,2026,reg,2,True,False,0.0,True
20260826,294328,2026-08-26 23:15:00+00:00,ATL,home,2026-08-25 18:28:55.638923+00:00,2026-08-26 23:01:25.288929+00:00,14,12,110.0,107.0,111.0,3.0,0.6901311249137343,4.0,-5.0,5.0,2026-08-26 19:40:55.278545+00:00,2026-08-26 12:45:55.473590+00:00,7.0,2026-08-26 19:40:55.278545+00:00,0,1.0,-1.0,-1.0,True,True,13.578517849999999,28.54156944611111,STABLE,17.0,11.0,-6.0,14616.0,91.66666666666666,1.2765065502183406,False,True,False,,market_patterns_v1,,,False,False,,,,,,,,,,,,NO_PATTERN,True,False,1,W,,,True,2026,reg,2,True,False,0.0,True
20260826,294328,2026-08-26 23:15:00+00:00,LAD,away,2026-08-25 18:28:55.633035+00:00,2026-08-26 19:47:26.338207+00:00,14,12,-132.0,-123.0,-119.0,-9.0,-1.73960105149219,0.0,-9.0,9.0,2026-08-25 18:28:55.633035+00:00,2026-08-26 19:47:26.338207+00:00,-3.0,2026-08-26 19:40:55.292025+00:00,0,9.0,,,False,False,207.56102988333333,25.308529214444444,STABLE,83.0,89.0,6.0,14616.0,91.66666666666666,1.2765065502183406,True,False,False,,market_patterns_v1,,,False,False,,,,,,,,,,,,NO_PATTERN,False,True,-1,L,,,True,2026,reg,2,False,True,0.0,True
